"uf","regiao","ano","idade","obitos_maternos","obitos_descons_durante_a_gravidez_parto_ou_aborto_exceto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_exceto_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_exceto_ext","obitos_descons_periodo_inconsistente_exceto_ext","obitos_descons_durante_a_gravidez_parto_ou_aborto_ext","obitos_descons_durante_o_puerperio_ate_42_dias_ext","obitos_descons_durante_o_puerperio_de_43_dias_a_menos_de_1_ano_ext","obitos_descons_periodo_inconsistente_ext"
"AM","Norte",2007,32,2,0,0,0,0,0,0,0,0
"AM","Norte",2007,33,2,0,0,0,0,0,0,0,0
"AM","Norte",2007,34,4,0,0,0,0,0,0,0,0
"AM","Norte",2007,36,4,0,0,0,0,0,0,0,0
"AM","Norte",2007,37,1,0,0,0,0,0,0,0,0
"AM","Norte",2007,39,1,0,0,0,0,0,0,0,0
"AM","Norte",2007,41,1,0,0,0,0,0,0,0,0
"AM","Norte",2007,48,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,14,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,17,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,21,3,0,0,0,0,0,0,0,0
"AM","Norte",2008,23,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,24,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,25,4,0,0,0,0,0,0,0,0
"AM","Norte",2008,27,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,29,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,31,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,34,2,0,0,0,0,0,0,0,0
"AM","Norte",2008,35,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,40,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,41,1,0,0,0,0,0,0,0,0
"AM","Norte",2008,42,2,0,0,0,0,0,0,0,0
"AM","Norte",2009,16,1,0,0,0,0,0,0,0,0
"AM","Norte",2009,17,2,0,0,0,0,0,0,0,0
"AM","Norte",2009,19,4,0,0,0,0,0,0,0,0
"AM","Norte",2009,21,6,0,0,0,0,0,0,0,0
"AM","Norte",2009,31,4,0,0,0,0,0,0,0,0
"AM","Norte",2009,33,2,0,0,0,0,0,0,0,0
"AM","Norte",2009,34,1,0,0,0,0,0,0,0,0
"AM","Norte",2009,37,3,0,0,0,0,0,0,0,0
"AM","Norte",2009,38,4,0,0,0,0,0,0,0,0
"AM","Norte",2010,13,1,0,0,0,0,0,0,0,0
"AM","Norte",2010,15,1,0,0,0,0,0,0,0,0
"AM","Norte",2010,16,2,0,0,0,0,0,0,0,0
"AM","Norte",2010,17,3,0,0,0,0,0,0,0,0
"AM","Norte",2010,22,1,0,0,0,0,0,0,0,0
"AM","Norte",2010,24,1,0,0,0,0,0,0,0,0
"AM","Norte",2010,25,4,0,0,0,0,0,0,0,0
"AM","Norte",2010,26,4,0,0,0,0,0,0,0,0
"AM","Norte",2010,27,3,0,0,0,0,0,0,0,0
"AM","Norte",2010,35,1,0,0,0,0,0,0,0,0
"AM","Norte",2010,36,2,0,0,0,0,0,0,0,0
"AM","Norte",2010,39,1,0,0,0,0,0,0,0,0
"AM","Norte",2010,42,2,0,0,0,0,0,0,0,0
"AM","Norte",2010,45,1,0,0,0,0,0,0,0,0
"AM","Norte",2011,28,3,0,0,0,0,0,0,0,0
"AM","Norte",2011,32,1,0,0,0,0,0,0,0,0
"AM","Norte",2011,33,2,0,0,0,0,0,0,0,0
"AM","Norte",2011,34,3,0,0,0,0,0,0,0,0
"AM","Norte",2011,35,2,0,0,0,0,0,0,0,0
"AM","Norte",2011,37,1,0,0,0,0,0,0,0,0
"AM","Norte",2011,40,1,0,0,0,0,0,0,0,0
"AM","Norte",2011,41,2,0,0,0,0,0,0,0,0
"AM","Norte",2011,43,1,0,0,0,0,0,0,0,0
"AM","Norte",2011,45,1,0,0,0,0,0,0,0,0
"AM","Norte",2012,14,2,0,0,0,0,0,0,0,0
"AM","Norte",2012,18,3,0,0,0,0,0,0,0,0
"AM","Norte",2012,22,7,0,0,0,0,0,0,0,0
"AM","Norte",2012,24,2,0,0,0,0,0,0,0,0
"AM","Norte",2012,27,3,0,0,0,0,0,0,0,0
"AM","Norte",2012,31,1,0,0,0,0,0,0,0,0
"AM","Norte",2012,35,1,0,0,0,0,0,0,0,0
"AM","Norte",2012,38,1,0,0,0,0,0,0,0,0
"AM","Norte",2012,42,2,0,0,0,0,0,0,0,0
"AM","Norte",2012,43,1,0,0,0,0,0,0,0,0
"AM","Norte",2012,44,1,0,0,0,0,0,0,0,0
"AM","Norte",2012,45,1,0,0,0,0,0,0,0,0
"AM","Norte",2012,48,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,14,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,16,2,0,0,0,0,0,0,0,0
"AM","Norte",2013,17,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,20,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,23,2,0,0,0,0,0,0,0,0
"AM","Norte",2013,24,6,0,0,0,0,0,0,0,0
"AM","Norte",2013,25,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,26,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,27,2,0,0,0,0,0,0,0,0
"AM","Norte",2013,28,3,0,0,0,0,0,0,0,0
"AM","Norte",2013,29,2,0,0,0,0,0,0,0,0
"AM","Norte",2013,32,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,33,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,34,4,0,0,0,0,0,0,0,0
"AM","Norte",2013,35,2,0,0,0,0,0,0,0,0
"AM","Norte",2013,36,2,0,0,0,0,0,0,0,0
"AM","Norte",2013,38,2,0,0,0,0,0,0,0,0
"AM","Norte",2013,42,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,43,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,44,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,45,1,0,0,0,0,0,0,0,0
"AM","Norte",2013,46,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,14,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,19,4,0,0,0,0,0,0,0,0
"AM","Norte",2014,20,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,21,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,24,4,0,0,0,0,0,0,0,0
"AM","Norte",2014,25,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,27,3,0,0,0,0,0,0,0,0
"AM","Norte",2014,29,5,0,0,0,0,0,0,0,0
"AM","Norte",2014,30,2,0,0,0,0,0,0,0,0
"AM","Norte",2014,33,4,0,0,0,0,0,0,0,0
"AM","Norte",2014,35,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,37,2,0,0,0,0,0,0,0,0
"AM","Norte",2014,38,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,39,1,0,0,0,0,0,0,0,0
"AM","Norte",2014,43,2,0,0,0,0,0,0,0,0
"AM","Norte",2015,14,3,0,0,0,0,0,0,0,0
"AM","Norte",2015,15,2,0,0,0,0,0,0,0,0
"AM","Norte",2015,19,2,0,0,0,0,0,0,0,0
"AM","Norte",2015,31,2,0,0,0,0,0,0,0,0
"AM","Norte",2015,34,1,0,0,0,0,0,0,0,0
"AM","Norte",2015,35,4,0,0,0,0,0,0,0,0
"AM","Norte",2015,36,1,0,0,0,0,0,0,0,0
"AM","Norte",2015,39,1,0,0,0,0,0,0,0,0
"AM","Norte",2016,16,5,0,0,0,0,0,0,0,0
"AM","Norte",2016,19,1,0,0,0,0,0,0,0,0
"AM","Norte",2016,24,4,0,0,0,0,0,0,0,0
"AM","Norte",2016,27,2,0,0,0,0,0,0,0,0
"AM","Norte",2016,30,2,0,0,0,0,0,0,0,0
"AM","Norte",2016,35,2,0,0,0,0,0,0,0,0
"AM","Norte",2016,36,1,0,0,0,0,0,0,0,0
"AM","Norte",2016,38,1,0,0,0,0,0,0,0,0
"AM","Norte",2016,39,1,0,0,0,0,0,0,0,0
"AM","Norte",2016,43,1,0,0,0,0,0,0,0,0
"AM","Norte",2017,16,1,0,0,0,0,0,0,0,0
"AM","Norte",2017,23,5,0,0,0,0,0,0,0,0
"AM","Norte",2017,26,2,0,0,0,0,0,0,0,0
"AM","Norte",2017,29,1,0,0,0,0,0,0,0,0
"AM","Norte",2017,31,3,0,0,0,0,0,0,0,0
"AM","Norte",2017,33,2,0,0,0,0,0,0,0,0
"AM","Norte",2017,37,3,0,0,0,0,0,0,0,0
"AM","Norte",2017,38,1,0,0,0,0,0,0,0,0
"AM","Norte",2017,42,1,0,0,0,0,0,0,0,0
"AM","Norte",2018,13,1,0,0,0,0,0,0,0,0
"AM","Norte",2018,14,1,0,0,0,0,0,0,0,0
"AM","Norte",2018,21,2,0,0,0,0,0,0,0,0
"AM","Norte",2018,37,3,0,0,0,0,0,0,0,0
"AM","Norte",2018,39,1,0,0,0,0,0,0,0,0
"AM","Norte",2018,40,3,0,0,0,0,0,0,0,0
"AM","Norte",2018,42,1,0,0,0,0,0,0,0,0
"AM","Norte",2018,45,1,0,0,0,0,0,0,0,0
"AM","Norte",2019,12,1,0,0,0,0,0,0,0,0
"AM","Norte",2019,13,1,0,0,0,0,0,0,0,0
"AM","Norte",2019,15,1,0,0,0,0,0,0,0,0
"AM","Norte",2019,20,3,0,0,0,0,0,0,0,0
"AM","Norte",2019,21,5,0,0,0,0,0,0,0,0
"AM","Norte",2019,30,3,0,0,0,0,0,0,0,0
"AM","Norte",2019,37,2,0,0,0,0,0,0,0,0
"AM","Norte",2019,39,3,0,0,0,0,0,0,0,0
"AM","Norte",2019,41,2,0,0,0,0,0,0,0,0
"AM","Norte",2019,42,2,0,0,0,0,0,0,0,0
"AM","Norte",2020,13,1,0,0,0,0,0,0,0,0
"AM","Norte",2020,15,3,0,0,0,0,0,0,0,0
"AM","Norte",2020,26,1,0,0,0,0,0,0,0,0
"AM","Norte",2020,31,6,0,0,0,0,0,0,0,0
"AM","Norte",2020,34,3,0,0,0,0,0,0,0,0
"AM","Norte",2020,36,3,0,0,0,0,0,0,0,0
"AM","Norte",2020,42,3,0,0,0,0,0,0,0,0
"AM","Norte",2021,22,4,0,0,0,0,0,0,0,0
"AM","Norte",2021,37,2,0,0,0,0,0,0,0,0
"AM","Norte",2021,41,2,0,0,0,0,0,0,0,0
"AM","Norte",2021,42,1,0,0,0,0,0,0,0,0
"AM","Norte",2021,43,1,0,0,0,0,0,0,0,0
"AM","Norte",2021,44,1,0,0,0,0,0,0,0,0
"AM","Norte",2021,45,1,0,0,0,0,0,0,0,0
"AM","Norte",2022,14,2,0,0,0,0,0,0,0,0
"AM","Norte",2022,16,1,0,0,0,0,0,0,0,0
"AM","Norte",2022,17,3,0,0,0,0,0,0,0,0
"AM","Norte",2022,20,1,0,0,0,0,0,0,0,0
"AM","Norte",2022,23,1,0,0,0,0,0,0,0,0
"AM","Norte",2022,25,2,0,0,0,0,0,0,0,0
"AM","Norte",2022,26,2,0,0,0,0,0,0,0,0
"AM","Norte",2022,29,2,0,0,0,0,0,0,0,0
"AM","Norte",2022,31,2,0,0,0,0,0,0,0,0
"AM","Norte",2022,32,1,0,0,0,0,0,0,0,0
"AM","Norte",2022,35,3,0,0,0,0,0,0,0,0
"AM","Norte",2022,38,3,0,0,0,0,0,0,0,0
"AM","Norte",2022,43,1,0,0,0,0,0,0,0,0
"AP","Norte",1996,13,1,0,0,0,0,0,0,0,0
"AP","Norte",1996,27,1,0,0,0,0,0,0,0,0
"AP","Norte",1996,37,1,0,0,0,0,0,0,0,0
"AP","Norte",1996,38,1,0,0,0,0,0,0,0,0
"AP","Norte",1997,21,1,0,0,0,0,0,0,0,0
"AP","Norte",1997,24,1,0,0,0,0,0,0,0,0
"AP","Norte",1997,35,1,0,0,0,0,0,0,0,0
"AP","Norte",1997,45,1,0,0,0,0,0,0,0,0
"AP","Norte",1998,34,1,0,0,0,0,0,0,0,0
"AP","Norte",1999,16,1,0,0,0,0,0,0,0,0
"AP","Norte",1999,21,1,0,0,0,0,0,0,0,0
"AP","Norte",1999,23,1,0,0,0,0,0,0,0,0
"AP","Norte",1999,33,1,0,0,0,0,0,0,0,0
"AP","Norte",1999,34,1,0,0,0,0,0,0,0,0
"AP","Norte",1999,36,1,0,0,0,0,0,0,0,0
"AP","Norte",2000,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2000,22,1,0,0,0,0,0,0,0,0
"AP","Norte",2000,32,1,0,0,0,0,0,0,0,0
"AP","Norte",2000,33,1,0,0,0,0,0,0,0,0
"AP","Norte",2000,36,1,0,0,0,0,0,0,0,0
"AP","Norte",2001,16,1,0,0,0,0,0,0,0,0
"AP","Norte",2001,22,2,0,0,0,0,0,0,0,0
"AP","Norte",2001,25,1,0,0,0,0,0,0,0,0
"AP","Norte",2001,28,1,0,0,0,0,0,0,0,0
"AP","Norte",2001,39,1,0,0,0,0,0,0,0,0
"AP","Norte",2002,14,1,0,0,0,0,0,0,0,0
"AP","Norte",2002,16,1,0,0,0,0,0,0,0,0
"AP","Norte",2002,25,1,0,0,0,0,0,0,0,0
"AP","Norte",2002,27,1,0,0,0,0,0,0,0,0
"AP","Norte",2002,31,2,0,0,0,0,0,0,0,0
"AP","Norte",2002,34,1,0,0,0,0,0,0,0,0
"AP","Norte",2002,39,1,0,0,0,0,0,0,0,0
"AP","Norte",2003,15,1,0,0,0,0,0,0,0,0
"AP","Norte",2003,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2003,27,1,0,0,0,0,0,0,0,0
"AP","Norte",2004,16,1,0,0,0,0,0,0,0,0
"AP","Norte",2004,19,1,0,0,0,0,0,0,0,0
"AP","Norte",2004,22,1,0,0,0,0,0,0,0,0
"AP","Norte",2004,38,1,0,0,0,0,0,0,0,0
"AP","Norte",2005,15,1,0,0,0,0,0,0,0,0
"AP","Norte",2005,17,2,0,0,0,0,0,0,0,0
"AP","Norte",2005,20,2,0,0,0,0,0,0,0,0
"AP","Norte",2005,28,1,0,0,0,0,0,0,0,0
"AP","Norte",2005,31,2,0,0,0,0,0,0,0,0
"AP","Norte",2006,23,1,0,0,0,0,0,0,0,0
"AP","Norte",2006,27,1,0,0,0,0,0,0,0,0
"AP","Norte",2006,35,1,0,0,0,0,0,0,0,0
"AP","Norte",2006,38,1,0,0,0,0,0,0,0,0
"AP","Norte",2006,55,1,0,0,0,0,0,0,0,0
"AP","Norte",2007,16,1,0,0,0,0,0,0,0,0
"AP","Norte",2007,17,1,0,0,0,0,0,0,0,0
"AP","Norte",2007,21,1,0,0,0,0,0,0,0,0
"AP","Norte",2007,39,1,0,0,0,0,0,0,0,0
"AP","Norte",2007,40,1,0,0,0,0,0,0,0,0
"AP","Norte",2008,18,1,0,0,0,0,0,0,0,0
"AP","Norte",2008,28,1,0,0,0,0,0,0,0,0
"AP","Norte",2009,31,1,0,0,0,0,0,0,0,0
"AP","Norte",2009,42,1,0,0,0,0,0,0,0,0
"AP","Norte",2009,50,1,0,0,0,0,0,0,0,0
"AP","Norte",2010,14,1,0,0,0,0,0,0,0,0
"AP","Norte",2010,35,1,0,0,0,0,0,0,0,0
"AP","Norte",2010,37,1,0,0,0,0,0,0,0,0
"AP","Norte",2011,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2011,22,2,0,0,0,0,0,0,0,0
"AP","Norte",2011,23,1,0,0,0,0,0,0,0,0
"AP","Norte",2011,26,1,0,0,0,0,0,0,0,0
"AP","Norte",2011,35,1,0,0,0,0,0,0,0,0
"AP","Norte",2012,14,1,0,0,0,0,0,0,0,0
"AP","Norte",2012,15,1,0,0,0,0,0,0,0,0
"AP","Norte",2012,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2012,43,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,14,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,22,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,26,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,30,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,35,2,0,0,0,0,0,0,0,0
"AP","Norte",2013,36,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,38,1,0,0,0,0,0,0,0,0
"AP","Norte",2013,40,1,0,0,0,0,0,0,0,0
"AP","Norte",2014,17,1,0,0,0,0,0,0,0,0
"AP","Norte",2014,19,2,0,0,0,0,0,0,0,0
"AP","Norte",2014,25,1,0,0,0,0,0,0,0,0
"AP","Norte",2014,34,1,0,0,0,0,0,0,0,0
"AP","Norte",2014,36,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,13,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,18,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,21,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,26,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,28,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,30,2,0,0,0,0,0,0,0,0
"AP","Norte",2015,31,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,34,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,37,1,0,0,0,0,0,0,0,0
"AP","Norte",2015,42,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,13,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,17,3,0,0,0,0,0,0,0,0
"AP","Norte",2016,18,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,21,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,24,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,25,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,30,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,32,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,33,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,39,1,0,0,0,0,0,0,0,0
"AP","Norte",2016,47,1,0,0,0,0,0,0,0,0
"AP","Norte",2017,17,1,0,0,0,0,0,0,0,0
"AP","Norte",2017,18,2,0,0,0,0,0,0,0,0
"AP","Norte",2017,26,1,0,0,0,0,0,0,0,0
"AP","Norte",2017,27,1,0,0,0,0,0,0,0,0
"AP","Norte",2017,28,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,21,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,22,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,26,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,29,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,31,2,0,0,0,0,0,0,0,0
"AP","Norte",2018,33,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,34,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,36,1,0,0,0,0,0,0,0,0
"AP","Norte",2018,37,1,0,0,0,0,0,0,0,0
"AP","Norte",2019,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2019,22,1,0,0,0,0,0,0,0,0
"AP","Norte",2019,27,1,0,0,0,0,0,0,0,0
"AP","Norte",2019,32,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,19,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,24,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,25,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,29,3,0,0,0,0,0,0,0,0
"AP","Norte",2020,34,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,37,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,38,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,39,1,0,0,0,0,0,0,0,0
"AP","Norte",2020,41,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,21,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,22,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,23,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,27,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,29,2,0,0,0,0,0,0,0,0
"AP","Norte",2021,31,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,41,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,43,1,0,0,0,0,0,0,0,0
"AP","Norte",2021,44,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,18,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,20,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,23,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,25,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,28,2,0,0,0,0,0,0,0,0
"AP","Norte",2022,29,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,35,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,39,1,0,0,0,0,0,0,0,0
"AP","Norte",2022,41,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,13,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,16,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,18,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,19,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,20,6,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,21,5,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,22,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,23,6,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,24,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,25,6,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,26,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,27,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,28,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,29,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,30,7,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,31,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,32,5,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,34,6,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,35,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,36,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,37,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,38,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,39,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,40,4,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,41,4,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,43,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,44,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,45,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1996,50,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,15,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,16,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,17,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,19,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,25,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,29,7,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,30,7,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,31,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,32,3,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,33,6,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,34,4,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,36,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,37,2,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,38,5,0,0,0,0,0,0,0,0
"BA","Nordeste",1997,0,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1998,50,1,0,0,0,0,0,0,0,0
"BA","Nordeste",1998,0,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,15,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,18,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,20,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,23,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,26,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,27,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,38,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,44,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2000,0,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,15,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,19,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,20,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,21,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,24,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,25,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,29,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,30,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,33,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,42,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,43,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,45,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,46,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2001,50,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,14,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,15,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,17,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,18,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,19,11,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,21,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,23,10,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,29,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,31,12,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,33,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,35,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,36,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,37,7,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,40,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2002,43,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,15,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,17,11,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,18,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,19,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,26,5,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,27,6,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,35,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,37,4,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,39,8,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,43,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,44,2,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,46,3,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,47,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,48,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,50,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2003,0,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2004,14,1,0,0,0,0,0,0,0,0
"BA","Nordeste",2004,29,11,0,0,0,0,0,0,0,0
